Descriptor_1,Descriptor_2,Pearson_Correlation,Abs_Correlation
ATSC4p,GATS4i,-0.712658299204421,0.712658299204421
AATS6v,AATS8v,0.7126358498801176,0.7126358498801176
SpMax5_Bhv,SpMin6_Bhs,0.7123021784814279,0.7123021784814279
SpMin6_Bhs,EE_Dt,0.7122680055454583,0.7122680055454583
nI,AATS7m,0.712218101487312,0.712218101487312
SM1_Dze,SpMax5_Bhs,0.7122054385208222,0.7122054385208222
ALogp2,nHBint10,0.7121879837385858,0.7121879837385858
ATSC3i,GATS3i,-0.7121404111709929,0.7121404111709929
AATS0m,AATS0p,0.7120350294765259,0.7120350294765259
VE2_DzZ,VE2_Dzv,0.7120075277077597,0.7120075277077597
VR3_DzZ,nHBAcc,0.7119847147890006,0.7119847147890006
ATS0s,Kier2,0.7119781293567201,0.7119781293567201
SHBint6,SHBint8,0.7118648407788355,0.7118648407788355
ETA_Beta,ZMIC1,0.7118612779562363,0.7118612779562363
VPC-4,SpMAD_Dt,0.7118203258129407,0.7118203258129407
AATS5e,IC0,0.711812896406353,0.711812896406353
AATS4m,MIC0,0.7117818765099082,0.7117818765099082
nN,MDEN-22,0.7117298976503479,0.7117298976503479
ATS3s,SpMin6_Bhv,0.7117042102013292,0.7117042102013292
SpMin8_Bhv,EE_D,0.7116922018964528,0.7116922018964528
AATS4m,AATSC0m,0.7116676822603623,0.7116676822603623
ATS4m,SpMin8_Bhv,0.7116655088101119,0.7116655088101119
nssssC,JGI2,0.7116571935859556,0.7116571935859556
ATSC2m,VC-3,0.7116449075985896,0.7116449075985896
MATS6i,GATS6p,-0.7116241318687679,0.7116241318687679
ETA_dBeta,GGI2,-0.7113852482882678,0.7113852482882678
AVP-1,AVP-5,0.711266708184199,0.711266708184199
ATS3s,C2SP3,0.7112457710220847,0.7112457710220847
SpMax2_Bhv,SpMin5_Bhe,0.7111278822148067,0.7111278822148067
SpMin6_Bhv,VR3_D,0.7110770648161058,0.7110770648161058
ATSC1e,nHBint5,-0.7110691106402881,0.7110691106402881
AATSC1i,GATS1i,-0.7110554271298836,0.7110554271298836
MATS2c,GATS1c,0.7109668974328892,0.7109668974328892
CIC0,ZMIC1,0.7109044400023347,0.7109044400023347
VC-6,JGI2,0.7108896602725852,0.7108896602725852
ETA_EtaP_F,ETA_EtaP_L,-0.7108826064680965,0.7108826064680965
SpMin8_Bhe,SpMin6_Bhs,0.7107913764008302,0.7107913764008302
AATS1e,AATS3s,0.7107911404257075,0.7107911404257075
SpMin1_Bhv,SpMax1_Bhp,0.7107101671190249,0.7107101671190249
AATS3e,AMW,0.7106796164293918,0.7106796164293918
SpMAD_DzZ,SpMin5_Bhs,0.710661189185838,0.710661189185838
